company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/ORGANIZATION/CHAILABS,/funding-round/4fdfb30ce240fc8d5e0f21b3728dd234,seed,,06/10/2009,
/organization/chain---network-builder,/funding-round/d8737ecf3544a6c3e3194fa26080885b,non_equity_assistance,,10/11/2014,60000
/ORGANIZATION/CHAIN-2,/funding-round/2126776a39fdbd261f0bea6e9e4b793b,venture,A,20/08/2014,9500000
/organization/chain-2,/funding-round/373213e7f0a990b3cae00216274a043e,venture,B,09/09/2015,30000000
/ORGANIZATION/CHAIN-2,/funding-round/c051a16fc202b77368189c62445c05c0,seed,,01/01/2014,4200000
/organization/chain-2,/funding-round/d6d3fcbdd375e3608f9da65a88012fe5,venture,C,09/09/2015,30000000
/ORGANIZATION/CHAIN-REACTION-ECOMMERCE,/funding-round/689311e531cb59e39751e97cf5d80411,venture,,02/08/2010,3180000
/organization/chainalytics,/funding-round/83917aa540dc96aa2f0b3211944f7843,venture,,13/06/2012,10000000
/ORGANIZATION/CHAINELS,/funding-round/629eef845436998a8f82d542da34d91d,angel,,01/02/2013,67983
/organization/chainsync,/funding-round/62306eed72f8b82645889f04e030cf65,undisclosed,,25/11/2014,500000
/ORGANIZATION/CHAIRISH,/funding-round/6097b6898eff673530b9fa743af95e07,seed,,18/07/2013,3200000
/organization/chairish,/funding-round/cf84a7ac4b8c90b9479856ce60db2c4d,venture,A,11/08/2014,4000000
/ORGANIZATION/CHAKPAK-MEDIA,/funding-round/adf8b78d8d5330fb6af36acb1c634149,venture,,22/12/2008,5000000
/organization/chakratec,/funding-round/a4973dc4077c154b2d2c8d1d29bfda50,venture,B,07/07/2015,2000000
/ORGANIZATION/CHALET-TECH,/funding-round/cffdbb8a0f119b0d6e478d0b7aa07c42,seed,,01/01/2009,1500000
/organization/chalk,/funding-round/b567b8823e0dbed3eebe28688c4c45bc,venture,,22/01/2015,500000
/ORGANIZATION/CHALK-COM,/funding-round/35e81a38d7a0a42d6e6fb0d4f466485c,seed,,15/01/2015,500000
/organization/chalk-digital,/funding-round/ad79df269a62bc574cf5709834db9100,venture,,14/07/2015,749999
/ORGANIZATION/CHALK-DIGITAL,/funding-round/ef3f9158d27dfae1230707247155a0ef,seed,,09/09/2015,
/organization/chalkable,/funding-round/4008c25d5f2406d2fbe3721d4c7fce37,seed,,04/09/2012,1300000
/ORGANIZATION/CHALKBOARD,/funding-round/1f21021536bea6ad7e31a0d9cc3b4627,angel,,01/10/2010,
/organization/chalkfly,/funding-round/229731d46189d056a896be9dd7a85641,angel,,24/09/2012,
/ORGANIZATION/CHALKFLY,/funding-round/620c8a3b5d61e683f9edbc673923238f,venture,A,19/03/2013,750000
/organization/chalkfly,/funding-round/84bdc1ced8ce9f28aa3662f08e92c085,seed,,23/10/2013,
/ORGANIZATION/CHALKROW-VENTURES,/funding-round/177ae05b2843995b7281af2a591658e3,seed,,27/11/2014,
/organization/chalkup,/funding-round/cfe658db7e1e39ad957b5d53ad9b5e2d,seed,,01/04/2014,
/ORGANIZATION/CHALLENGE-GAMES,/funding-round/118a9710057ad9bfb77e3c13b9600c8e,venture,B,01/09/2008,10000000
/organization/challenge-games,/funding-round/c9f48d172385103525b1231dda06f998,venture,A,10/07/2008,4500000
/ORGANIZATION/CHALLENGE-ONLINE,/funding-round/da03c844157b439f4ff2b76aea50f330,venture,A,10/07/2008,4500000
/organization/challenged,/funding-round/cc89f2ff66944ce572f3323eab037cbf,seed,,01/06/2015,1000000
/ORGANIZATION/CHALLENGEPOST,/funding-round/35f488b16424b1a5d3a32b15a8bf66fe,venture,A,09/08/2011,4100000
/organization/challengepost,/funding-round/94359ed6359a7834534882e85278da1d,angel,,29/06/2009,500000
/ORGANIZATION/CHALLENGEPOST,/funding-round/ba690233df83e2ac12f1c4902fcd569c,seed,,25/09/2008,
/organization/challenger-mode,/funding-round/e1022b64787c3c8e3727cc84fdeb9d0b,undisclosed,,20/08/2015,703359
/ORGANIZATION/CHAMATE,/funding-round/2993a357611c8245e2e85dfa9e5e2e1b,venture,B,15/12/2006,7500000
/organization/chamate,/funding-round/6e613b12cbc82b9de662ebe55acd49a0,venture,C,01/09/2008,23000000
/ORGANIZATION/CHAMATE,/funding-round/a7727735f7a2fbe1228cae51c6ee20ea,venture,A,01/10/2005,
/organization/chameleon-ad,/funding-round/4f1e2152e428431ce1823c9db93b7f72,seed,,10/08/2015,87865
/ORGANIZATION/CHAMELEON-BIOSURFACES,/funding-round/b13cc7900844dac0f346f624100dbf79,venture,,19/10/2006,938000
/organization/chameleon-collective,/funding-round/e5610f9a64e0f7a449d46ef4eac29bf9,seed,,12/06/2013,1175000
/ORGANIZATION/CHAMELIC,/funding-round/1d107168b2fc65ef7255fb8cb403b30e,venture,,16/08/2010,1561320
/organization/champio,/funding-round/f20c4f4bb39d59e4bdb7d5fc0db367c0,seed,,20/01/2015,50000
/ORGANIZATION/CHAMPION-MEDICAL-TECHNOLOGIES,/funding-round/53ca699a3523c37f5a8bb31d10e01f1a,venture,,19/08/2013,
/organization/champion-windows,/funding-round/673978661f161bb4eec1d0e0f8dfec54,undisclosed,,10/05/2007,
/ORGANIZATION/CHAMPIONS-ONCOLOGY,/funding-round/4371ccba03d3dfd929e50e4e69d16691,venture,,07/02/2013,9300000
/organization/champions-oncology,/funding-round/71c5f802d9c2f495e47e2a7c48a666b8,post_ipo_equity,,12/03/2015,14000000
/ORGANIZATION/CHAMPIONS-ONCOLOGY,/funding-round/aea5174fab7e713066c0b66e123a90e1,venture,,14/04/2011,9400000
/organization/champions-oncology,/funding-round/b13d61a6ad813e6ce963820c0a8f5c88,debt_financing,,12/12/2014,2000000
/ORGANIZATION/CHAMPIONS-ONCOLOGY,/funding-round/efc5c068bdbbe0e87e63f11651006e6f,venture,,05/01/2010,2100000
/organization/championvillage,/funding-round/644dbd9252eed5b732148e9118968b5f,seed,,05/05/2011,
/ORGANIZATION/CHAMSON-GROUP,/funding-round/a9d7c6536332d0cecc6607b42feb2b5d,equity_crowdfunding,,15/06/2011,
/organization/chance-app,/funding-round/40dec2afc472f955a6530a782107403b,grant,,01/01/2014,25000
/ORGANIZATION/CHANCE-FM,/funding-round/6a34f451365477a739db5cc5eab1965e,venture,,22/01/2014,
/organization/changba,/funding-round/dda77ec4a23ec2fb51bad82ee4b76196,venture,A,01/05/2012,15000000
/ORGANIZATION/CHANGE-COLLECTIVE,/funding-round/bf4d47963ba401dacbc8c142ccbedc3e,seed,,21/01/2014,1400000
/organization/change-healthcare,/funding-round/02dc7f27a2409c187d0523ad7762644b,venture,,02/07/2014,5000000
/ORGANIZATION/CHANGE-HEALTHCARE,/funding-round/1d854ca2196af9ee5adc3aebf9c77060,venture,C,17/01/2012,9300000
/organization/change-healthcare,/funding-round/6103e3ada8aea4e951bbc1fd5406e039,venture,A,01/09/2007,1000000
/ORGANIZATION/CHANGE-HEALTHCARE,/funding-round/d186eeed8c518a3eb021baa7dd10f832,venture,,01/06/2014,12200000
/organization/change-healthcare,/funding-round/dc50ec777c462f0c8000508e1c7816c1,venture,,23/06/2010,5500000
/ORGANIZATION/CHANGE-HEALTHCARE,/funding-round/ea10598996f85d536fc5433b0809a47a,venture,D,13/08/2013,15000000
/organization/change-labs,/funding-round/11a8eabab0c1a39ec767a0df7fbb927a,seed,,03/11/2015,800000
/ORGANIZATION/CHANGE-ORG,/funding-round/2c17359790ccdc1b551031d877678464,venture,B,21/05/2013,15000000
/organization/change-org,/funding-round/2d7b42ad6a3828cd54a41c7abf9c2d3d,venture,C,09/12/2014,25000000
/ORGANIZATION/CHANGE-ORG,/funding-round/918467fa0a0928987b8bdf79535c27ec,venture,A,11/01/2012,2000000
/organization/changeagain-me,/funding-round/d475b7e614b6f3205c20ce58c0d16a92,undisclosed,,01/08/2014,20000
/ORGANIZATION/CHANGECOIN,/funding-round/d172737c306a65bb341dd51b20d97fee,venture,,10/12/2014,3906751
/organization/changecorp,/funding-round/7d31acd351816c684938c7bcbcf89a38,seed,,01/02/2010,1000000
/ORGANIZATION/CHANGELIGHT,/funding-round/613dfa4fde3a1c514680e44ada5f1baa,venture,,01/01/2008,10000000
/organization/changemob,/funding-round/f94f4b6b1212e93eb80218cae069703f,venture,,26/08/2013,125000
/ORGANIZATION/CHANGEPANDA,/funding-round/39c1febb6417c5a3a074c28c4eb31f64,seed,,03/06/2013,300000
/organization/changers,/funding-round/25481b63f6ef04d759f352352d43e923,venture,A,23/02/2014,1500000
/ORGANIZATION/CHANGETIP,/funding-round/4985c68553b471de5a2634ae241538d6,seed,,05/05/2014,750000
/organization/changetip,/funding-round/9fde3a02635c3bf533dccc55b44d3b08,seed,,02/12/2014,3500000
/ORGANIZATION/CHANGETIP,/funding-round/a26ff4cb197c41425c6645baae3a6c16,seed,,04/04/2014,
/organization/changex,/funding-round/d78f168955f94e5d1153f63e4d402136,seed,,22/07/2015,435925
/ORGANIZATION/CHANGING-ENVIRONMENTS,/funding-round/92b2bf07bce10c5db6ab5a6f2bf39c21,seed,,12/02/2015,1000000
/organization/chango,/funding-round/0fa8ad856c61de347af6322c66100fc0,venture,,21/11/2012,12000000
/ORGANIZATION/CHANGO,/funding-round/2e3c7f3a618e09ced2d47518ab8787c5,venture,B,01/02/2011,4250000
/organization/chango,/funding-round/b2b3ed7ad99b6da3288fd7897e547ff0,venture,A,30/06/2010,1400000
/ORGANIZATION/CHANGO,/funding-round/db759164073b3c52ebc58a12945e8911,debt_financing,,07/10/2011,978333
/organization/channel-breeze,/funding-round/93f1a30b2527cacd881cfb947bd02b97,venture,,16/02/2015,918000
/ORGANIZATION/CHANNEL-BREEZE,/funding-round/a461933b8e0b8838411eddff81392e9d,venture,A,14/08/2014,292005
/organization/channel-control-merchants,/funding-round/0eafab19f903d874bbc72a9401168004,undisclosed,,08/06/2015,
/ORGANIZATION/CHANNEL-H-INC,/funding-round/fafbc153f3d9de7e3d0f11edceff1598,angel,,09/05/2015,25000
/organization/channel-intellect,/funding-round/5c3572825f14d73aa26afc58df0c62ac,undisclosed,,24/01/2012,
/ORGANIZATION/CHANNEL-INTELLIGENCE,/funding-round/819b12a02ca6c2c3acc02349f442c61f,venture,,17/10/2009,3075546
/organization/channel-intelligence,/funding-round/962f4e40f73a653e3f57952679eeafd0,seed,,14/06/2011,3008970
/ORGANIZATION/CHANNEL-IQ,/funding-round/7629dca65a1937f5758121092c6afbef,venture,A,20/04/2011,
/organization/channel-iq,/funding-round/aba03f27912fed1978ee76cf8840b8a8,venture,B,07/11/2013,12000000
/ORGANIZATION/CHANNEL-M,/funding-round/8f4fe3b14b46ae4dc585d9e1dab87a07,venture,C,21/04/2008,6000000
/organization/channel-medsystems,/funding-round/33a7f557d0765df9281f62f4376d1b45,debt_financing,,15/10/2014,6000000
/ORGANIZATION/CHANNEL-MEDSYSTEMS,/funding-round/5cb9ac64e44716f5fdc77aabdcd5a2e2,venture,B,02/05/2013,9787000
/organization/channel-medsystems,/funding-round/ae590fffa0f20dfb4e28768b29f72f7c,venture,C,31/08/2015,22000000
/ORGANIZATION/CHANNEL-MENTOR-IT,/funding-round/54c6cfc73e73c08fd0361e8fe7b2cde8,venture,A,01/04/2013,286509
/organization/channel-partners-capital,/funding-round/ea86008fc57feb578525ae892633c634,debt_financing,,18/08/2015,50000000
/ORGANIZATION/CHANNEL-PILOT-SOLUTIONS,/funding-round/bd45dc44ee2c99ffd24bb8781533de4f,venture,A,16/10/2014,4081650
/organization/channel-safety-systems,/funding-round/a5a6a57d330b3caefdf5d175a6b53030,private_equity,,01/01/2011,1753415
/ORGANIZATION/CHANNEL1,/funding-round/49ad2edd885b9aee4888b41b20db106f,seed,,30/11/2013,1700000
/organization/channel1,/funding-round/75163b55f76ccc7de5fc242ca9cdbcb1,venture,A,30/01/2015,6500000
/ORGANIZATION/CHANNELADVISOR,/funding-round/29dc6fce08247d842e809c8695cafd55,venture,B,28/04/2005,18000000
/organization/channeladvisor,/funding-round/3c8940e8a7972b82a314d987a5002159,venture,A,22/01/2004,7000000
/ORGANIZATION/CHANNELADVISOR,/funding-round/8bc3e664a8ad57aca435a6ff804c2a0e,venture,C,01/05/2007,30000000
/organization/channeladvisor,/funding-round/eb18ca849df8d28eaf4cf9da0e0900d6,venture,D,05/09/2008,20000000
/ORGANIZATION/CHANNELBREEZE,/funding-round/7a2002ec17d44f2d0c9306214910e52b,venture,B,02/07/2014,2965576
/organization/channelbreeze,/funding-round/e1fd283193b6dd150e5998e87114b91a,venture,,30/06/2013,2186690
/ORGANIZATION/CHANNELEYES,/funding-round/9037b8433827dade399a35f63282b1cb,seed,,21/04/2014,
/organization/channelinsight-a-business-unit-of-infonow,/funding-round/2316d0b917810eaa65b7574cc921645d,venture,D,04/04/2012,3304657
/ORGANIZATION/CHANNELINSIGHT-A-BUSINESS-UNIT-OF-INFONOW,/funding-round/fe0d8caae424f2cb03d708204ac7d2cf,venture,C,20/04/2011,10000000
/organization/channelkit,/funding-round/f8757c4f2e57c6c3cff8d0646aa328bf,seed,,15/11/2013,200000
/ORGANIZATION/CHANNELMETER,/funding-round/7eb325565429fb76b030870f3dae1cd3,seed,,31/07/2014,
/organization/channelmeter,/funding-round/81a71dda369bf73740220500bf1d1349,seed,,01/06/2013,
/ORGANIZATION/CHANNELMETER,/funding-round/ace875b840328d07f52f6b3a4643e53b,seed,,31/05/2014,
/organization/channelmeter,/funding-round/f56873b8cde79d5668f2ad8d5193dc4e,seed,,01/01/2014,100000
/ORGANIZATION/CHANNELS-COM,/funding-round/edd88637f3db70806b1861d32a31e8bf,venture,,20/03/2007,1600000
/organization/channelsight,/funding-round/4f8cf2daa193a0329065a529e1231a01,venture,,15/10/2015,3763107
/ORGANIZATION/CHANNELSOFT-BEIJING-TECHNOLOGY,/funding-round/d01d1be08541b6dab21d696e24cc72c6,venture,,25/11/2005,31500000
/organization/channelwave,/funding-round/371d3fd283733dd57b1fef6749d4d1a2,venture,,06/08/2001,26500000
/ORGANIZATION/CHANNELYST,/funding-round/0f90785d5ec7397105eb5f8c41a69a96,seed,,01/07/2014,300000
/organization/chanrx-corp,/funding-round/20b6e79b1f3f2b02e33c89317cab779e,venture,,30/07/2015,4475606
/ORGANIZATION/CHANRX-CORP,/funding-round/98cf6516589f5d68f4feb214908d9ead,seed,,26/07/2010,150000
/organization/chanrx-corp,/funding-round/c683d8ca98f97da66d4082c0119c683d,debt_financing,,12/06/2014,1000000
/ORGANIZATION/CHANRX-CORP,/funding-round/c704f00bc91da98c43737e29dc143419,venture,B,17/02/2015,30000000
/organization/chantest,/funding-round/7978835dce4811c47865b6991c86cf1c,venture,,07/08/2007,
/ORGANIZATION/CHANTICLEER-HOLDINGS,/funding-round/d8791d2ca81747be0b017897f7f41d59,private_equity,,10/10/2013,1600000
/organization/chanyouji,/funding-round/7f3b11c8384edbd307be616eb8be2594,venture,A,01/01/2012,158730
/ORGANIZATION/CHAOLI-HI-TECH,/funding-round/9db6ed9b93da45449aec9654c1242be4,venture,A,13/04/2007,
/organization/chaologix,/funding-round/067ef493d697c72997112041bd3c7aff,venture,,15/01/2010,206872
/ORGANIZATION/CHAORDIX,/funding-round/fc52637baf69ce696c74858f40e2fe0f,venture,A,24/07/2012,1500000
/organization/chaowifi,/funding-round/58106742e37c95809736baccccdb8d8d,venture,B,01/04/2014,2418054
/ORGANIZATION/CHAPARRAL-NETWORK-STORAGE,/funding-round/377b8810ca9b31df0444cb0ee113de32,venture,,23/01/2002,12000000
/organization/chapatiz,/funding-round/4ad2911687b244202e1bf81f853e5704,venture,A,04/03/2008,530000
/ORGANIZATION/CHAPDRIVE,/funding-round/abbce8e2d43cfca2248c8e816a762954,venture,,05/07/2007,2250000
/organization/chapeau,/funding-round/0fea8fea422acf567a935eac37f4227e,venture,A,01/04/2008,700000
/ORGANIZATION/CHAPERONE-TECHNOLOGIES,/funding-round/d57ae3c909a508c790a0c1922f300894,venture,,06/03/2006,100000
/organization/chapman-instruments,/funding-round/a94f91524386b52c34154371a63cb16c,venture,,25/03/2008,600000
/ORGANIZATION/CHARACTER-BOOSTER,/funding-round/c1becca0af84be4f26e72a1bce4033de,seed,,01/06/2010,
/organization/charge-on-international-webtv-production,/funding-round/d8547cdb54655c6daff89359630241d0,equity_crowdfunding,,21/12/2013,
/ORGANIZATION/CHARGE-PAYMENT,/funding-round/507db2a450bcff3dd92961bd3c7e8483,debt_financing,,16/02/2014,16608000
/organization/chargebee,/funding-round/0cd7bbd4f75bad7138f92710b56101d3,venture,A,13/01/2014,800000
/ORGANIZATION/CHARGEBEE,/funding-round/0f9889303b22a48f1f59b0cb680fc771,venture,B,03/03/2015,5000000
/organization/chargebee,/funding-round/5c69bd16bbfd2733a92dc99645b4cc04,angel,,01/10/2012,370000
/ORGANIZATION/CHARGED-FM,/funding-round/e23607f55824c3c12877552ebabfcd0b,seed,,02/10/2012,1000000
/organization/chargeitspot,/funding-round/72a1175cfe8320906d6a23672f6cf91e,venture,,25/06/2015,4099999
/ORGANIZATION/CHARGEMASTER,/funding-round/7cd25bca401de5477ff2a79f31209406,venture,,14/07/2014,5133089
/organization/chargemaster,/funding-round/923283d09e954a9595294d19adbe8746,undisclosed,,28/07/2013,
/ORGANIZATION/CHARGEPARTNER-GMBH,/funding-round/4cfc73b498bd043d8e25c6307be0c9f1,seed,,16/10/2014,
/organization/chargepoint-technology,/funding-round/3806e2951e15b2cfcdecc1a4a035eb24,seed,,30/10/2013,2462283
/ORGANIZATION/CHARGESPOT-WIRELESS-POWER,/funding-round/f79060413f8375b5465a3e210fc2b93e,undisclosed,,01/04/2014,
/organization/chargifi,/funding-round/027d8580ab0ea23cce2a3f4c62b9c18a,angel,,15/09/2014,450000
/ORGANIZATION/CHARGIFI,/funding-round/4ae45857a4354db6f357de16a209c934,venture,A,03/11/2015,2700000
/organization/chargifi,/funding-round/4c288cdfc9bbcaedf08695487bc35524,angel,,04/04/2014,250000
/ORGANIZATION/CHARIOT-3,/funding-round/685fa136efc214005ba5562351f79e0e,seed,,22/04/2015,3000000
/organization/charitas,/funding-round/5d249d108843411cffb4cf091cba3113,seed,,01/07/2009,3000
/ORGANIZATION/CHARITIC,/funding-round/8c27488e08f6326d6dd3b96b23e319a8,venture,,16/10/2014,
/organization/charitweet,/funding-round/f6c64a33863a5337d7492e2a306d099b,seed,,29/09/2014,
/ORGANIZATION/CHARITY-WATER,/funding-round/2b18758824283b41bc7062b254b64eff,seed,,13/05/2013,1700000
/organization/charitybuzz,/funding-round/fc24b905a4962599670d26a73c27a2f8,angel,,10/10/2012,3000000
/ORGANIZATION/CHARITYSTARS,/funding-round/10b6336f63514615add22ca03cdfb29a,seed,,03/12/2013,463176
/organization/charitystars,/funding-round/f1b1453e39157887d386cc08eda08a14,seed,,01/06/2014,40000
/ORGANIZATION/CHARLES-CHOCOLATES,/funding-round/4970f3eb6df644fdc457adbe38b31822,venture,A,12/01/2007,1500000
/organization/charles-colvard-ltd,/funding-round/1ee5ab36d8303b7af820ed0feae9891c,post_ipo_debt,,30/06/2014,10000000
/ORGANIZATION/CHARLES-RIVER-ADVISORS,/funding-round/c81a3117284c6ccf28252ecca4eba3f6,undisclosed,,01/01/2014,41250
/organization/charles-river-laboratories-international,/funding-round/9b28f300df6187f5805baca281ea0de3,grant,,29/09/2011,34000000
/ORGANIZATION/CHARLES-SCHWAB,/funding-round/f423121f3a7b3cb23530a1c62bbe7775,venture,B,04/01/2010,6178766
/organization/charleston-laboratories,/funding-round/0186e3be1c948fd09caccc9604ba8b02,venture,,02/10/2012,7415026
/ORGANIZATION/CHARLESTONPHARMA-LLC,/funding-round/8792f260f98817b4a6614b697d88911f,seed,,29/01/2013,1600000
/organization/charlie-app,/funding-round/8a25167871442e48ac647df737f25947,seed,,05/12/2012,
/ORGANIZATION/CHARLIE-APP,/funding-round/d53349214c3ee192058ec75667ae92ee,seed,,23/10/2014,1750000
/organization/charlottes-book,/funding-round/16e2afd8a4fee1be67afd1c77361aeb5,seed,,01/01/2014,150000
/ORGANIZATION/CHARM-CITY-FOOD-TOURS,/funding-round/bc1dfb1cd7603aa7800c775b7e1ffad9,angel,,06/09/2010,150000
/organization/charmcastle-entertainment-ltd,/funding-round/8ba5b8ed060813b5102dc561c3486f84,angel,,22/09/2014,
/ORGANIZATION/CHARMCASTLE-ENTERTAINMENT-LTD,/funding-round/b044a488397ca4adbcfc4c1745d1b05a,seed,,15/06/2014,25000
/organization/charmcastle-entertainment-ltd,/funding-round/b333fa5c9d41667598b62860d18b18e7,angel,,22/09/2013,
/ORGANIZATION/CHARMING-CHARLIE,/funding-round/590bd7128c0af97a09e82caebcec85a7,private_equity,,14/01/2014,80399977
/organization/charms-ppec,/funding-round/a5c0b229207888618d71863040b164a6,equity_crowdfunding,,28/09/2013,
/ORGANIZATION/CHART-IO,/funding-round/2da95ec640fcdd1c508ecbdf19d9c0ad,seed,,01/02/2011,130000
/organization/chart-io,/funding-round/867262ecf2424ff74d56223f50a4e901,venture,,24/01/2014,2200000
/ORGANIZATION/CHART-IO,/funding-round/cc35ec622c0b9b94398884ee894e9a9f,seed,,01/06/2010,1290000
/organization/chart-io,/funding-round/edf1f3a37801a306dbb5253fac434d06,venture,A,31/10/2011,3150000
/ORGANIZATION/CHARTBEAT,/funding-round/1036b1f95337d3674a57790b411b8dde,venture,,06/01/2012,1000000
/organization/chartbeat,/funding-round/33fdc8af37d0466578e1caaf2a41cc71,venture,B,16/04/2012,9500000
/ORGANIZATION/CHARTBEAT,/funding-round/60a20b5ec44a054befb628928384d4fb,venture,C,06/05/2015,15500000
/organization/chartbeat,/funding-round/6d772758f93022b9deab939aa067bc67,venture,A,01/09/2010,3000000
/ORGANIZATION/CHARTBEAT,/funding-round/a6442ff5b1bf726fc288d474ba5bfd64,venture,,14/05/2014,3100000
/organization/chartboost,/funding-round/c7e3d172c3fea9def39a804ff5e40165,venture,B,08/01/2013,19000000
/ORGANIZATION/CHARTBOOST,/funding-round/cbcecab21616070b366e152c3f7d4c41,venture,A,01/10/2011,2000000
/organization/chartboost,/funding-round/db5487a649171e8daac8a5b6588c844b,secondary_market,,01/03/2015,
/ORGANIZATION/CHARTCUBE,/funding-round/1ca9cba0aae608aa89ca1e789d08b8d9,venture,A,06/11/2014,4000000
/organization/chartcube,/funding-round/27cae2e93d111934db8b0b8bea822b4c,venture,A,30/01/2014,
/ORGANIZATION/CHARTCUBE,/funding-round/4cb5e973eff88c9f388b4edcc1303e92,angel,,22/05/2013,550000
/organization/charter-communications,/funding-round/6116d086807f9ad517f05d50bed55db5,post_ipo_debt,,15/09/2014,3500000000
/ORGANIZATION/CHARTER-COMMUNICATIONS,/funding-round/b824aaa35157899b942a05577e3b0aec,post_ipo_equity,,21/11/2009,1662513431
/organization/charter-venture-capital,/funding-round/3aa88bfb477407f834e55943619d9d28,venture,,01/03/2004,30000000
/ORGANIZATION/CHARTIQ,/funding-round/bd2465a21f83a31f12cd165de7e4e4cf,venture,A,18/11/2014,850000
/organization/chartitright,/funding-round/8f7252244369d593a8481a4db7729e58,venture,,07/09/2010,600000
/ORGANIZATION/CHARTMOGUL,/funding-round/85f77abb589f4dd16e9451a0834eb76f,seed,,25/08/2015,900000
/organization/chartmogul,/funding-round/95ee45fa1da1d887d0c69c94862c41e7,seed,,15/01/2015,600000
/ORGANIZATION/CHARTSPAN-MEDICAL-TECHNOLOGIES,/funding-round/218dc1bc70e95c43126c6908082157b9,seed,,27/02/2015,1700000
/organization/chartspan-medical-technologies,/funding-round/4f64a6c5de39b93b1d0bfa528f5352e3,seed,,17/09/2014,1000000
/ORGANIZATION/CHARTSPAN-MEDICAL-TECHNOLOGIES,/funding-round/83e7e1332aa37c6ae404d0ad966f47c3,seed,,05/09/2013,250000
/organization/chartwise-medical-systems,/funding-round/23b68ac46ea51ce5871176000c7d411f,venture,B,20/09/2012,5000000
/ORGANIZATION/CHARTWISE-MEDICAL-SYSTEMS,/funding-round/f27a81fb24422f566d786d467e060499,venture,,31/08/2009,100000
/organization/chase-federal-bank,/funding-round/43747945158d6b824e749b75f5018c8f,undisclosed,,30/08/1993,
/ORGANIZATION/CHASE-MEDICAL,/funding-round/0335b4e9cdc18eb8aebda03788c04219,debt_financing,,11/03/2010,650000
/organization/chase-medical,/funding-round/fb6c4e3055b9a8b89e3263265afd28f0,venture,,24/07/2009,8140112
/ORGANIZATION/CHASE-PHARMACEUTICALS,/funding-round/183e67c37a4eb4324fc2a8a1afadebc6,venture,,20/08/2015,3000000
/organization/chase-pharmaceuticals,/funding-round/3e67d3b4d138acec924288079582b523,venture,A,15/12/2010,1200000
/ORGANIZATION/CHASE-PHARMACEUTICALS,/funding-round/b2b2e26cc45aa1514fce2ac2c77221e9,venture,B,12/05/2014,21000000
/organization/chase-ya-dreamz----crazyy-frog-pvt-ltd,/funding-round/9b43c8a0366e18c2fbb14db110d594f8,seed,,01/01/2015,
/ORGANIZATION/CHASEFUTURE,/funding-round/76c3a2ca8116cde7b720bda5142e74d9,undisclosed,,16/03/2015,
/organization/chasefuture,/funding-round/7d276c362448215589a372fb07ec1ab7,seed,,25/04/2014,400000
/ORGANIZATION/CHASER,/funding-round/de002128db0f75cabfdb99eab25de1d4,seed,,01/04/2015,741084
/organization/chasing-savings,/funding-round/587bb9088058040cb2f464185f42585f,seed,,01/07/2009,500000
/ORGANIZATION/CHASM-IO,/funding-round/3455054d3c56aa7ad132663ba3f104ce,seed,,01/05/2013,
/organization/chasm-io,/funding-round/dc2780b4d3177aab1df2670595d92821,venture,,02/05/2012,500000
/ORGANIZATION/CHASQUI-BUS,/funding-round/c287e242083a9bf10140bf0371b12920,seed,,01/12/2012,50000
/organization/chat-sports-inc,/funding-round/0a486b0e0fa5f4e3322bbc35af08a84a,seed,,31/03/2013,900000
/ORGANIZATION/CHAT-SPORTS-INC,/funding-round/0d82d64427b22491c30daa5fdc57dd10,angel,,31/10/2012,300000
/organization/chat-sports-inc,/funding-round/bfc30fe825be520f1670075a419afca4,venture,,03/12/2014,
/ORGANIZATION/CHAT-SPORTS-INC,/funding-round/e4f3736244f3c34033c1be8b92ee0b60,seed,,31/05/2013,1000000
/organization/chat-sports-inc,/funding-round/fe77219383c1469f4f2c18eae5a440bc,seed,,02/11/2014,800000
/ORGANIZATION/CHATADS,/funding-round/9da091f66068c212c20c8a45fee064e0,undisclosed,,18/07/2014,
/organization/chatalog,/funding-round/8095b2bf10a3feb3314255c203b21a31,seed,,20/09/2012,125000
/ORGANIZATION/CHATAND,/funding-round/a547ae726e853179f9ed2803e253350e,seed,,20/09/2011,850000
/organization/chatand,/funding-round/e25cdfa80645e96dcfadaa3056540cd0,venture,,30/03/2014,265000
/ORGANIZATION/CHATBOOKS,/funding-round/2e81daca38eb071af8ab8797ddedac22,seed,,26/09/2014,750000
/organization/chatbooks,/funding-round/f59b068e614cb75df96bb6ae398c5b60,seed,,21/05/2015,1300000
/ORGANIZATION/CHATCENTER,/funding-round/9ac058b16f3f5f46e894552903c517b6,seed,,17/06/2014,370000
/organization/chatham-therapeutics,/funding-round/ce2594de8dc6da215e6464d1be1fa383,seed,,10/11/2011,201000
/ORGANIZATION/CHATID,/funding-round/36ac7d19d71b72480af3f01f2a105871,venture,A,08/04/2014,6000000
/organization/chatid,/funding-round/5afc6ad69fe9fd898115c5bc2d25b51e,seed,,01/01/2012,2000000
/ORGANIZATION/CHATID,/funding-round/93ce0269464adf71443fdbfb9afc9c5f,seed,,01/07/2011,18000
/organization/chatid,/funding-round/f1c679a6cf2e68fc37e9e9796fdbb12e,venture,B,13/08/2015,11200000
/ORGANIZATION/CHATLINGUAL,/funding-round/fafa9a00170ed8d902aacf4dae7e6ae6,seed,,05/08/2013,19299
